Data;BTC USD;ETH USD;LTC USD;ADA USD;XRP USD;EOS USD
2015-09-28;236;0;0;0;0,00656;0
2015-09-27;233;0;0;0;0,00557;0
2015-09-26;234;0;0;0;0,00661;0
2015-09-25;235;0;0;0;0,00708;0
2015-09-24;232;0;0;0;0,00675;0
2015-09-23;230;0;0;0;0,0072;0
2015-09-22;228;0;0;0;0,00735;0
2015-09-21;229;0;0;0;0,00758;0
2015-09-20;231;0;0;0;0,00745;0
2015-09-19;232;0;0;0;0,00748;0
2015-09-18;233;0;0;0;0,00745;0
2015-09-17;231;0;0;0;0,00755;0
2015-09-16;229;0;0;0;0,0077;0
2015-09-15;233;0;0;0;0,00763;0
2015-09-14;230;0;0;0;0,00763;0
2015-09-13;233;0;0;0;0,00762;0
2015-09-12;237;0;0;0;0,00773;0
2015-09-11;239;0;0;0;0,0078;0
2015-09-10;238;0;0;0;0,00805;0
2015-09-09;240;0;0;0;0,00825;0
2015-09-08;242;0;0;0;0,008;0
2015-09-07;240;0;0;0;0,00767;0
2015-09-06;238;0;0;0;0,00765;0
2015-09-05;232;0;0;0;0,00811;0
2015-09-04;228;0;0;0;0,00954;0
2015-09-03;227;0;0;0;0,00954;0
2015-09-02;228;0;0;0;0,00781;0
2015-09-01;228;0;0;0;0,00753;0
2015-08-31;228;0;0;0;0,00782;0
2015-08-30;229;0;0;0;0,00873;0
2015-08-29;230;0;0;0;0,00772;0
2015-08-28;227;0;0;0;0,00718;0
2015-08-27;225;0;0;0;0,00875;0
2015-08-26;224;0;0;0;0,00773;0
2015-08-25;214;0;0;0;0,00735;0
2015-08-24;219;0;0;0;0,0075;0
2015-08-23;228;0;0;0;0,00751;0
2015-08-22;230;0;0;0;0,00818;0
2015-08-21;233;0;0;0;0,00831;0
2015-08-20;231;0;0;0;0,00827;0
2015-08-19;234;0;0;0;0,00827;0
2015-08-18;252;0;0;0;0,00863;0
2015-08-17;257;0;0;0;0,00869;0
2015-08-16;259;0;0;0;0,00851;0
2015-08-15;263;0;0;0;0,00801;0
2015-08-14;264;0;0;0;0,00826;0
2015-08-13;265;0;0;0;0,0085;0
2015-08-12;268;0;0;0;0,00826;0
2015-08-11;266;0;0;0;0,00884;0
2015-08-10;264;0;0;0;0,00894;0
2015-08-09;262;0;0;0;0,00885;0
2015-08-08;268;0;0;0;0,00858;0
2015-08-07;277;0;0;0;0,00801;0
2015-08-06;280;0;0;0;0,00801;0
2015-08-05;283;0;0;0;0,0084;0
2015-08-04;283;0;0;0;0,00838;0
2015-08-03;282;0;0;0;0,0085;0
2015-08-02;280;0;0;0;0,00836;0
2015-08-01;281;0;0;0;0,00851;0
2015-07-31;285;0;0;0;0,00831;0
2015-07-30;288;0;0;0;0,00873;0
2015-07-29;291;0;0;0;0,00875;0
2015-07-28;294;0;0;0;0,00834;0
2015-07-27;292;0;0;0;0,00818;0
2015-07-26;290;0;0;0;0,00798;0
2015-07-25;288;0;0;0;0,00773;0
2015-07-24;282;0;0;0;0,0076;0
2015-07-23;276;0;0;0;0,0076;0
2015-07-22;276;0;0;0;0,00832;0
2015-07-21;277;0;0;0;0,00811;0
2015-07-20;275;0;0;0;0,00818;0
2015-07-19;274;0;0;0;0,00795;0
2015-07-18;270;0;0;0;0,0081;0
2015-07-17;277;0;0;0;0,0079;0
2015-07-16;281;0;0;0;0,00835;0
2015-07-15;287;0;0;0;0,0088;0
2015-07-14;290;0;0;0;0,0084;0
2015-07-13;297;0;0;0;0,00831;0
2015-07-12;302;0;0;0;0,00843;0
2015-07-11;289;0;0;0;0,00862;0
2015-07-10;279;0;0;0;0,00816;0
2015-07-09;269;0;0;0;0,00905;0
2015-07-08;268;0;0;0;0,00945;0
2015-07-07;267;0;0;0;0,00963;0
2015-07-06;271;0;0;0;0,00955;0
2015-07-05;266;0;0;0;0,00986;0
2015-07-04;258;0;0;0;0,01189;0
2015-07-03;255;0;0;0;0,01171;0
2015-07-02;257;0;0;0;0,01062;0
2015-07-01;260;0;0;0;0,01118;0
2015-06-30;261;0;0;0;0,01064;0
2015-06-29;253;0;0;0;0,01163;0
2015-06-28;249;0;0;0;0,0114;0
2015-06-27;247;0;0;0;0,01174;0
2015-06-26;242;0;0;0;0,01185;0
2015-06-25;242;0;0;0;0,0115;0
2015-06-24;242;0;0;0;0,01088;0
2015-06-23;245;0;0;0;0,01019;0
2015-06-22;246;0;0;0;0,01013;0
2015-06-21;244;0;0;0;0,01227;0
2015-06-20;244;0;0;0;0,0143;0
2015-06-19;247;0;0;0;0,01139;0
2015-06-18;248;0;0;0;0,01236;0
2015-06-17;250;0;0;0;0,01236;0
2015-06-16;244;0;0;0;0,01169;0
2015-06-15;236;0;0;0;0,0082;0
2015-06-14;233;0;0;0;0,00823;0
2015-06-13;231;0;0;0;0,00759;0
2015-06-12;230;0;0;0;0,00764;0
2015-06-11;229;0;0;0;0,00828;0
2015-06-10;229;0;0;0;0,00824;0
2015-06-09;229;0;0;0;0,00702;0
2015-06-08;226;0;0;0;0,00809;0
2015-06-07;224;0;0;0;0,00892;0
2015-06-06;225;0;0;0;0,00892;0
2015-06-05;225;0;0;0;0,00809;0
2015-06-04;225;0;0;0;0,00859;0
2015-06-03;226;0;0;0;0,00561;0
2015-06-02;225;0;0;0;0,00811;0
2015-06-01;226;0;0;0;0,0073;0
2015-05-31;232;0;0;0;0,00855;0
2015-05-30;235;0;0;0;0,01111;0
2015-05-29;237;0;0;0;0,00983;0
2015-05-28;237;0;0;0;0,01026;0
2015-05-27;237;0;0;0;0,01068;0
2015-05-26;237;0;0;0;0,00725;0
2015-05-25;239;0;0;0;0,00624;0
2015-05-24;240;0;0;0;0,00615;0
2015-05-23;240;0;0;0;0,0071;0
2015-05-22;238;0;0;0;0,00553;0
2015-05-21;235;0;0;0;0,00501;0
2015-05-20;233;0;0;0;0,00533;0
2015-05-19;233;0;0;0;0,00561;0
2015-05-18;234;0;0;0;0,0063;0
2015-05-17;236;0;0;0;0,00648;0
2015-05-16;236;0;0;0;0,00666;0
2015-05-15;237;0;0;0;0,00699;0
2015-05-14;236;0;0;0;0,00708;0
2015-05-13;239;0;0;0;0,00708;0
2015-05-12;241;0;0;0;0,00729;0
2015-05-11;241;0;0;0;0,00666;0
2015-05-10;241;0;0;0;0,00723;0
2015-05-09;243;0;0;0;0,00723;0
2015-05-08;241;0;0;0;0,00723;0
2015-05-07;234;0;0;0;0,00755;0
2015-05-06;233;0;0;0;0,00778;0
2015-05-05;237;0;0;0;0,00807;0
2015-05-04;240;0;0;0;0,00807;0
2015-05-03;238;0;0;0;0,00812;0
2015-05-02;234;0;0;0;0,00836;0
2015-05-01;235;0;0;0;0,00833;0
2015-04-30;231;0;0;0;0,00807;0
2015-04-29;225;0;0;0;0,00776;0
2015-04-28;227;0;0;0;0,00788;0
2015-04-27;227;0;0;0;0,00792;0
2015-04-26;221;0;0;0;0,00792;0
2015-04-25;228;0;0;0;0,00806;0
2015-04-24;233;0;0;0;0,0082;0
2015-04-23;234;0;0;0;0,00824;0
2015-04-22;234;0;0;0;0,00574;0
2015-04-21;229;0;0;0;0,00356;0
2015-04-20;224;0;0;0;0,00753;0
2015-04-19;224;0;0;0;0,00827;0
2015-04-18;223;0;0;0;0,00827;0
2015-04-17;225;0;0;0;0,00827;0
2015-04-16;226;0;0;0;0,00827;0
2015-04-15;220;0;0;0;0,00827;0
2015-04-14;220;0;0;0;0,00827;0
2015-04-13;229;0;0;0;0,00817;0
2015-04-12;236;0;0;0;0,00829;0
2015-04-11;236;0;0;0;0,00859;0
2015-04-10;238;0;0;0;0,00912;0
2015-04-09;243;0;0;0;0,00903;0
2015-04-08;249;0;0;0;0,00911;0
2015-04-07;253;0;0;0;0,00899;0
2015-04-06;257;0;0;0;0,00886;0
2015-04-05;256;0;0;0;0,00909;0
2015-04-04;253;0;0;0;0,00918;0
2015-04-03;254;0;0;0;0,00848;0
2015-04-02;250;0;0;0;0,00797;0
2015-04-01;244;0;0;0;0,00778;0
2015-03-31;245;0;0;0;0,00799;0
2015-03-30;244;0;0;0;0,00823;0
2015-03-29;246;0;0;0;0,00864;0
2015-03-28;250;0;0;0;0,00883;0
2015-03-27;247;0;0;0;0,00864;0
2015-03-26;248;0;0;0;0,00888;0
2015-03-25;244;0;0;0;0,00927;0
2015-03-24;255;0;0;0;0,00966;0
2015-03-23;266;0;0;0;0,00993;0
2015-03-22;264;0;0;0;0,00994;0
2015-03-21;260;0;0;0;0,00883;0
2015-03-20;261;0;0;0;0,00922;0
2015-03-19;257;0;0;0;0,01001;0
2015-03-18;269;0;0;0;0,01147;0
2015-03-17;288;0;0;0;0,0107;0
2015-03-16;289;0;0;0;0,01062;0
2015-03-15;283;0;0;0;0,01089;0
2015-03-14;284;0;0;0;0,01099;0
2015-03-13;291;0;0;0;0,01014;0
2015-03-12;294;0;0;0;0,00928;0
2015-03-11;293;0;0;0;0,00897;0
2015-03-10;293;0;0;0;0,00979;0
2015-03-09;283;0;0;0;0,0101;0
2015-03-08;275;0;0;0;0,01022;0
2015-03-07;274;0;0;0;0,01075;0
2015-03-06;274;0;0;0;0,01091;0
2015-03-05;273;0;0;0;0,01133;0
2015-03-04;276;0;0;0;0,01023;0
2015-03-03;277;0;0;0;0,00844;0
2015-03-02;266;0;0;0;0,00908;0
2015-03-01;254;0;0;0;0,01182;0
2015-02-28;253;0;0;0;0,01216;0
2015-02-27;246;0;0;0;0,01266;0
2015-02-26;236;0;0;0;0,01315;0
2015-02-25;238;0;0;0;0,01363;0
2015-02-24;238;0;0;0;0,01364;0
2015-02-23;236;0;0;0;0,01355;0
2015-02-22;240;0;0;0;0,01331;0
2015-02-21;245;0;0;0;0,01333;0
2015-02-20;243;0;0;0;0,01355;0
2015-02-19;239;0;0;0;0,01403;0
2015-02-18;239;0;0;0;0,014;0
2015-02-17;240;0;0;0;0,0138;0
2015-02-16;234;0;0;0;0,01432;0
2015-02-15;246;0;0;0;0,012;0
2015-02-14;248;0;0;0;0,01338;0
2015-02-13;230;0;0;0;0,01387;0
2015-02-12;220;0;0;0;0,01364;0
2015-02-11;220;0;0;0;0,01373;0
2015-02-10;219;0;0;0;0,01345;0
2015-02-09;221;0;0;0;0,01399;0
2015-02-08;225;0;0;0;0,01458;0
2015-02-07;226;0;0;0;0,01492;0
2015-02-06;220;0;0;0;0,01555;0
2015-02-05;222;0;0;0;0,01462;0
2015-02-04;226;0;0;0;0,0144;0
2015-02-03;234;0;0;0;0,01409;0
2015-02-02;232;0;0;0;0,01414;0
2015-02-01;221;0;0;0;0,01425;0
2015-01-31;226;0;0;0;0,01462;0
2015-01-30;234;0;0;0;0,01425;0
2015-01-29;233;0;0;0;0,01415;0
2015-01-28;249;0;0;0;0,01508;0
2015-01-27;264;0;0;0;0,01547;0
2015-01-26;271;0;0;0;0,01597;0
2015-01-25;250;0;0;0;0,01685;0
2015-01-24;240;0;0;0;0,01645;0
2015-01-23;232;0;0;0;0,01626;0
2015-01-22;231;0;0;0;0,016;0
2015-01-21;219;0;0;0;0;0
2015-01-20;212;0;0;0;0;0
2015-01-19;213;0;0;0;0;0
2015-01-18;206;0;0;0;0;0
2015-01-17;203;0;0;0;0;0
2015-01-16;210;0;0;0;0;0
2015-01-15;193;0;0;0;0;0
2015-01-14;194;0;0;0;0;0
2015-01-13;244;0;0;0;0;0
2015-01-12;268;0;0;0;0;0
2015-01-11;270;0;0;0;0;0
2015-01-10;281;0;0;0;0;0
2015-01-09;285;0;0;0;0;0
2015-01-08;286;0;0;0;0;0
2015-01-07;288;0;0;0;0;0
2015-01-06;278;0;0;0;0;0
2015-01-05;270;0;0;0;0;0
2015-01-04;274;0;0;0;0;0
2015-01-03;301;0;0;0;0;0
2015-01-02;315;0;0;0;0;0
2015-01-01;317;0;0;0;0;0
2014-12-31;314;0;0;0;0;0
2014-12-30;313;0;0;0;0;0
2014-12-29;315;0;0;0;0;0
2014-12-28;316;0;0;0;0;0
2014-12-27;322;0;0;0;0;0
2014-12-26;325;0;0;0;0;0
2014-12-25;320;0;0;0;0;0
2014-12-24;329;0;0;0;0;0
2014-12-23;333;0;0;0;0;0
2014-12-22;327;0;0;0;0;0
2014-12-21;326;0;0;0;0;0
2014-12-20;324;0;0;0;0;0
2014-12-19;314;0;0;0;0;0
2014-12-18;315;0;0;0;0;0
2014-12-17;325;0;0;0;0;0
2014-12-16;338;0;0;0;0;0
2014-12-15;347;0;0;0;0;0
2014-12-14;348;0;0;0;0;0
2014-12-13;350;0;0;0;0;0
2014-12-12;351;0;0;0;0;0
2014-12-11;350;0;0;0;0;0
2014-12-10;350;0;0;0;0;0
2014-12-09;357;0;0;0;0;0
2014-12-08;371;0;0;0;0;0
2014-12-07;376;0;0;0;0;0
2014-12-06;377;0;0;0;0;0
2014-12-05;373;0;0;0;0;0
2014-12-04;373;0;0;0;0;0
2014-12-03;379;0;0;0;0;0
2014-12-02;380;0;0;0;0;0
2014-12-01;378;0;0;0;0;0
2014-11-30;376;0;0;0;0;0
2014-11-29;379;0;0;0;0;0
2014-11-28;372;0;0;0;0;0
2014-11-27;368;0;0;0;0;0
2014-11-26;371;0;0;0;0;0
2014-11-25;380;0;0;0;0;0
2014-11-24;374;0;0;0;0;0
2014-11-23;360;0;0;0;0;0
2014-11-22;355;0;0;0;0;0
2014-11-21;353;0;0;0;0;0
2014-11-20;369;0;0;0;0;0
2014-11-19;381;0;0;0;0;0
2014-11-18;383;0;0;0;0;0
2014-11-17;390;0;0;0;0;0
2014-11-16;380;0;0;0;0;0
2014-11-15;387;0;0;0;0;0
2014-11-14;409;0;0;0;0;0
2014-11-13;433;0;0;0;0;0
2014-11-12;401;0;0;0;0;0
2014-11-11;366;0;0;0;0;0
2014-11-10;365;0;0;0;0;0
2014-11-09;352;0;0;0;0;0
2014-11-08;343;0;0;0;0;0
2014-11-07;345;0;0;0;0;0
2014-11-06;343;0;0;0;0;0
2014-11-05;334;0;0;0;0;0
2014-11-04;325;0;0;0;0;0
2014-11-03;325;0;0;0;0;0
2014-11-02;324;0;0;0;0;0
2014-11-01;331;0;0;0;0;0
2014-10-31;342;0;0;0;0;0
2014-10-30;341;0;0;0;0;0
2014-10-29;343;0;0;0;0;0
2014-10-28;351;0;0;0;0;0
2014-10-27;350;0;0;0;0;0
2014-10-26;349;0;0;0;0;0
2014-10-25;350;0;0;0;0;0
2014-10-24;356;0;0;0;0;0
2014-10-23;367;0;0;0;0;0
2014-10-22;381;0;0;0;0;0
2014-10-21;382;0;0;0;0;0
2014-10-20;383;0;0;0;0;0
2014-10-19;389;0;0;0;0;0
2014-10-18;385;0;0;0;0;0
2014-10-17;379;0;0;0;0;0
2014-10-16;386;0;0;0;0;0
2014-10-15;394;0;0;0;0;0
2014-10-14;394;0;0;0;0;0
2014-10-13;379;0;0;0;0;0
2014-10-12;365;0;0;0;0;0
2014-10-11;361;0;0;0;0;0
2014-10-10;364;0;0;0;0;0
2014-10-09;361;0;0;0;0;0
2014-10-08;340;0;0;0;0;0
2014-10-07;333;0;0;0;0;0
2014-10-06;326;0;0;0;0;0
2014-10-05;324;0;0;0;0;0
2014-10-04;349;0;0;0;0;0
2014-10-03;370;0;0;0;0;0
2014-10-02;379;0;0;0;0;0
2014-10-01;387;0;0;0;0;0
2014-09-30;384;0;0;0;0;0
2014-09-29;379;0;0;0;0;0
2014-09-28;389;0;0;0;0;0
2014-09-27;401;0;0;0;0;0
2014-09-26;408;0;0;0;0;0
2014-09-25;418;0;0;0;0;0
2014-09-24;431;0;0;0;0;0
2014-09-23;420;0;0;0;0;0
2014-09-22;404;0;0;0;0;0
2014-09-21;406;0;0;0;0;0
2014-09-20;406;0;0;0;0;0
2014-09-19;409;0;0;0;0;0
2014-09-18;439;0;0;0;0;0
2014-09-17;464;0;0;0;0;0
2014-09-16;472;0;0;0;0;0
2014-09-15;477;0;0;0;0;0
2014-09-14;477;0;0;0;0;0
2014-09-13;478;0;0;0;0;0
2014-09-12;477;0;0;0;0;0
2014-09-11;480;0;0;0;0;0
2014-09-10;479;0;0;0;0;0
2014-09-09;474;0;0;0;0;0
2014-09-08;480;0;0;0;0;0
2014-09-07;485;0;0;0;0;0
2014-09-06;485;0;0;0;0;0
2014-09-05;488;0;0;0;0;0
2014-09-04;486;0;0;0;0;0
2014-09-03;481;0;0;0;0;0
2014-09-02;478;0;0;0;0;0
2014-09-01;480;0;0;0;0;0
2014-08-31;494;0;0;0;0;0
2014-08-30;509;0;0;0;0;0
2014-08-29;511;0;0;0;0;0
2014-08-28;513;0;0;0;0;0
2014-08-27;517;0;0;0;0;0
2014-08-26;508;0;0;0;0;0
2014-08-25;506;0;0;0;0;0
2014-08-24;505;0;0;0;0;0
2014-08-23;506;0;0;0;0;0
2014-08-22;515;0;0;0;0;0
2014-08-21;521;0;0;0;0;0
2014-08-20;498;0;0;0;0;0
2014-08-19;473;0;0;0;0;0
2014-08-18;473;0;0;0;0;0
2014-08-17;503;0;0;0;0;0
2014-08-16;507;0;0;0;0;0
2014-08-15;500;0;0;0;0;0
2014-08-14;522;0;0;0;0;0
2014-08-13;552;0;0;0;0;0
2014-08-12;571;0;0;0;0;0
2014-08-11;583;0;0;0;0;0
2014-08-10;592;0;0;0;0;0
2014-08-09;592;0;0;0;0;0
2014-08-08;597;0;0;0;0;0
2014-08-07;591;0;0;0;0;0
2014-08-06;590;0;0;0;0;0
2014-08-05;590;0;0;0;0;0
2014-08-04;591;0;0;0;0;0
2014-08-03;588;0;0;0;0;0
2014-08-02;594;0;0;0;0;0
2014-08-01;595;0;0;0;0;0
2014-07-31;578;0;0;0;0;0
2014-07-30;575;0;0;0;0;0
2014-07-29;586;0;0;0;0;0
2014-07-28;590;0;0;0;0;0
2014-07-27;597;0;0;0;0;0
2014-07-26;598;0;0;0;0;0
2014-07-25;602;0;0;0;0;0
2014-07-24;611;0;0;0;0;0
2014-07-23;623;0;0;0;0;0
2014-07-22;624;0;0;0;0;0
2014-07-21;622;0;0;0;0;0
2014-07-20;624;0;0;0;0;0
2014-07-19;628;0;0;0;0;0
2014-07-18;626;0;0;0;0;0
2014-07-17;621;0;0;0;0;0
2014-07-16;618;0;0;0;0;0
2014-07-15;620;0;0;0;0;0
2014-07-14;623;0;0;0;0;0
2014-07-13;633;0;0;0;0;0
2014-07-12;633;0;0;0;0;0
2014-07-11;625;0;0;0;0;0
2014-07-10;620;0;0;0;0;0
2014-07-09;618;0;0;0;0;0
2014-07-08;614;0;0;0;0;0
2014-07-07;619;0;0;0;0;0
2014-07-06;625;0;0;0;0;0
2014-07-05;624;0;0;0;0;0
2014-07-04;632;0;0;0;0;0
2014-07-03;641;0;0;0;0;0
2014-07-02;636;0;0;0;0;0
2014-07-01;641;0;0;0;0;0
2014-06-30;618;0;0;0;0;0
2014-06-29;599;0;0;0;0;0
2014-06-28;601;0;0;0;0;0
2014-06-27;592;0;0;0;0;0
2014-06-26;575;0;0;0;0;0
2014-06-25;578;0;0;0;0;0
2014-06-24;590;0;0;0;0;0
2014-06-23;596;0;0;0;0;0
2014-06-22;601;0;0;0;0;0
2014-06-21;593;0;0;0;0;0
2014-06-20;595;0;0;0;0;0
2014-06-19;604;0;0;0;0;0
2014-06-18;607;0;0;0;0;0
2014-06-17;602;0;0;0;0;0
2014-06-16;592;0;0;0;0;0
2014-06-15;579;0;0;0;0;0
2014-06-14;593;0;0;0;0;0
2014-06-13;605;0;0;0;0;0
2014-06-12;619;0;0;0;0;0
2014-06-11;651;0;0;0;0;0
2014-06-10;651;0;0;0;0;0
2014-06-09;647;0;0;0;0;0
2014-06-08;653;0;0;0;0;0
2014-06-07;651;0;0;0;0;0
2014-06-06;655;0;0;0;0;0
2014-06-05;650;0;0;0;0;0
2014-06-04;645;0;0;0;0;0
2014-06-03;658;0;0;0;0;0
2014-06-02;648;0;0;0;0;0
2014-06-01;644;0;0;0;0;0
2014-05-31;618;0;0;0;0;0
2014-05-30;589;0;0;0;0;0
2014-05-29;567;0;0;0;0;0
2014-05-28;571;0;0;0;0;0
2014-05-27;573;0;0;0;0;0
2014-05-26;576;0;0;0;0;0
2014-05-25;547;0;0;0;0;0
2014-05-24;519;0;0;0;0;0
2014-05-23;522;0;0;0;0;0
2014-05-22;502;0;0;0;0;0
2014-05-21;488;0;0;0;0;0
2014-05-20;463;0;0;0;0;0
2014-05-19;447;0;0;0;0;0
2014-05-18;451;0;0;0;0;0
2014-05-17;454;0;0;0;0;0
2014-05-16;450;0;0;0;0;0
2014-05-15;446;0;0;0;0;0
2014-05-14;439;0;0;0;0;0
2014-05-13;437;0;0;0;0;0
2014-05-12;436;0;0;0;0;0
2014-05-11;442;0;0;0;0;0
2014-05-10;450;0;0;0;0;0
2014-05-09;445;0;0;0;0;0
2014-05-08;446;0;0;0;0;0
2014-05-07;440;0;0;0;0;0
2014-05-06;430;0;0;0;0;0
2014-05-05;434;0;0;0;0;0
2014-05-04;438;0;0;0;0;0
2014-05-03;444;0;0;0;0;0
2014-05-02;455;0;0;0;0;0
2014-05-01;454;0;0;0;0;0
2014-04-30;444;0;0;0;0;0
2014-04-29;443;0;0;0;0;0
2014-04-28;439;0;0;0;0;0
2014-04-27;450;0;0;0;0;0
2014-04-26;460;0;0;0;0;0
2014-04-25;476;0;0;0;0;0
2014-04-24;493;0;0;0;0;0
2014-04-23;492;0;0;0;0;0
2014-04-22;497;0;0;0;0;0
2014-04-21;502;0;0;0;0;0
2014-04-20;504;0;0;0;0;0
2014-04-19;495;0;0;0;0;0
2014-04-18;493;0;0;0;0;0
2014-04-17;516;0;0;0;0;0
2014-04-16;527;0;0;0;0;0
2014-04-15;499;0;0;0;0;0
2014-04-14;456;0;0;0;0;0
2014-04-13;432;0;0;0;0;0
2014-04-12;443;0;0;0;0;0
2014-04-11;406;0;0;0;0;0
2014-04-10;423;0;0;0;0;0
2014-04-09;464;0;0;0;0;0
2014-04-08;467;0;0;0;0;0
2014-04-07;463;0;0;0;0;0
2014-04-06;458;0;0;0;0;0
2014-04-05;450;0;0;0;0;0
2014-04-04;438;0;0;0;0;0
2014-04-03;424;0;0;0;0;0
2014-04-02;444;0;0;0;0;0
2014-04-01;458;0;0;0;0;0
2014-03-31;447;0;0;0;0;0
2014-03-30;457;0;0;0;0;0
2014-03-29;482;0;0;0;0;0
2014-03-28;478;0;0;0;0;0
2014-03-27;513;0;0;0;0;0
2014-03-26;562;0;0;0;0;0
2014-03-25;563;0;0;0;0;0
2014-03-24;556;0;0;0;0;0
2014-03-23;555;0;0;0;0;0
2014-03-22;555;0;0;0;0;0
2014-03-21;561;0;0;0;0;0
2014-03-20;580;0;0;0;0;0
2014-03-19;598;0;0;0;0;0
2014-03-18;601;0;0;0;0;0
2014-03-17;613;0;0;0;0;0
2014-03-16;621;0;0;0;0;0
2014-03-15;619;0;0;0;0;0
2014-03-14;620;0;0;0;0;0
2014-03-13;624;0;0;0;0;0
2014-03-12;619;0;0;0;0;0
2014-03-11;610;0;0;0;0;0
2014-03-10;617;0;0;0;0;0
2014-03-09;618;0;0;0;0;0
2014-03-08;610;0;0;0;0;0
2014-03-07;630;0;0;0;0;0
2014-03-06;651;0;0;0;0;0
2014-03-05;656;0;0;0;0;0
2014-03-04;664;0;0;0;0;0
2014-03-03;612;0;0;0;0;0
2014-03-02;552;0;0;0;0;0
2014-03-01;490;0;0;0;0;0
2014-02-28;585;0;0;0;0;0
2014-02-27;600;0;0;0;0;0
2014-02-26;475;0;0;0;0;0
2014-02-25;147;0;0;0;0;0
2014-02-24;233;0;0;0;0;0
2014-02-23;284;0;0;0;0;0
2014-02-22;189;0;0;0;0;0
2014-02-21;119;0;0;0;0;0
2014-02-20;189;0;0;0;0;0
2014-02-19;280;0;0;0;0;0
2014-02-18;296;0;0;0;0;0
2014-02-17;312;0;0;0;0;0
2014-02-16;358;0;0;0;0;0
2014-02-15;389;0;0;0;0;0
2014-02-14;420;0;0;0;0;0
2014-02-13;496;0;0;0;0;0
2014-02-12;552;0;0;0;0;0
2014-02-11;580;0;0;0;0;0
2014-02-10;611;0;0;0;0;0
2014-02-09;656;0;0;0;0;0
2014-02-08;674;0;0;0;0;0
2014-02-07;752;0;0;0;0;0
2014-02-06;861;0;0;0;0;0
2014-02-05;915;0;0;0;0;0
2014-02-04;927;0;0;0;0;0
2014-02-03;944;0;0;0;0;0
2014-02-02;947;0;0;0;0;0
2014-02-01;944;0;0;0;0;0
2014-01-31;940;0;0;0;0;0
2014-01-30;932;0;0;0;0;0
2014-01-29;932;0;0;0;0;0
2014-01-28;940;0;0;0;0;0
2014-01-27;977;0;0;0;0;0
2014-01-26;989;0;0;0;0;0
2014-01-25;943;0;0;0;0;0
2014-01-24;928;0;0;0;0;0
2014-01-23;947;0;0;0;0;0
2014-01-22;956;0;0;0;0;0
2014-01-21;959;0;0;0;0;0
2014-01-20;954;0;0;0;0;0
2014-01-19;930;0;0;0;0;0
2014-01-18;902;0;0;0;0;0
2014-01-17;901;0;0;0;0;0
2014-01-16;930;0;0;0;0;0
2014-01-15;937;0;0;0;0;0
2014-01-14;922;0;0;0;0;0
2014-01-13;923;0;0;0;0;0
2014-01-12;972;0;0;0;0;0
2014-01-11;977;0;0;0;0;0
2014-01-10;941;0;0;0;0;0
2014-01-09;927;0;0;0;0;0
2014-01-08;911;0;0;0;0;0
2014-01-07;954;0;0;0;0;0
2014-01-06;1021;0;0;0;0;0
2014-01-05;970;0;0;0;0;0
2014-01-04;897;0;0;0;0;0
2014-01-03;867;0;0;0;0;0
2014-01-02;842;0;0;0;0;0
2014-01-01;806;0;0;0;0;0
2013-12-31;800;0;0;0;0;0
2013-12-30;797;0;0;0;0;0
2013-12-29;772;0;0;0;0;0
2013-12-28;772;0;0;0;0;0
2013-12-27;802;0;0;0;0;0
2013-12-26;762;0;0;0;0;0
2013-12-25;699;0;0;0;0;0
2013-12-24;703;0;0;0;0;0
2013-12-23;677;0;0;0;0;0
2013-12-22;649;0;0;0;0;0
2013-12-21;648;0;0;0;0;0
2013-12-20;694;0;0;0;0;0
2013-12-19;635;0;0;0;0;0
2013-12-18;607;0;0;0;0;0
2013-12-17;733;0;0;0;0;0
2013-12-16;830;0;0;0;0;0
2013-12-15;899;0;0;0;0;0
2013-12-14;917;0;0;0;0;0
2013-12-13;927;0;0;0;0;0
2013-12-12;900;0;0;0;0;0
2013-12-11;967;0;0;0;0;0
2013-12-10;983;0;0;0;0;0
2013-12-09;873;0;0;0;0;0
2013-12-08;746;0;0;0;0;0
2013-12-07;754;0;0;0;0;0
2013-12-06;968;0;0;0;0;0
2013-12-05;1113;0;0;0;0;0
2013-12-04;1191;0;0;0;0;0
2013-12-03;1126;0;0;0;0;0
2013-12-02;1048;0;0;0;0;0
2013-12-01;1067;0;0;0;0;0
2013-11-30;1199;0;0;0;0;0
2013-11-29;1150;0;0;0;0;0
2013-11-28;1109;0;0;0;0;0
2013-11-27;1015;0;0;0;0;0
2013-11-26;900;0;0;0;0;0
2013-11-25;809;0;0;0;0;0
2013-11-24;807;0;0;0;0;0
2013-11-23;831;0;0;0;0;0
2013-11-22;768;0;0;0;0;0
2013-11-21;696;0;0;0;0;0
2013-11-20;597;0;0;0;0;0
2013-11-19;709;0;0;0;0;0
2013-11-18;656;0;0;0;0;0
2013-11-17;496;0;0;0;0;0
2013-11-16;450;0;0;0;0;0
2013-11-15;435;0;0;0;0;0
2013-11-14;430;0;0;0;0;0
2013-11-13;408;0;0;0;0;0
2013-11-12;373;0;0;0;0;0
2013-11-11;349;0;0;0;0;0
2013-11-10;342;0;0;0;0;0
2013-11-09;364;0;0;0;0;0
2013-11-08;333;0;0;0;0;0
2013-11-07;290;0;0;0;0;0
2013-11-06;260;0;0;0;0;0
2013-11-05;244;0;0;0;0;0
2013-11-04;231;0;0;0;0;0
2013-11-03;219;0;0;0;0;0
